expected_group_id,group_key_current,group_size_current,bid_no,bid_ord,entry_key,project_name,notice_date,demand_org_name,review_status,review_note,suggested_decision,suggested_reason,group_title_variants,group_org_variants,group_bid_nos
draft-group-128,고창군목재문화체험장조성사업제안서제출안내,1,R25BK01023832,000,r25bk01023832|000|고창군-목재문화체험장-조성사업-건축설계공모-제안서-제출-안내,고창군 목재문화체험장 조성사업 건축설계공모 제안서 제출 안내,20250825,전북특별자치도 고창군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,고창군 목재문화체험장 조성사업 건축설계공모 제안서 제출 안내,전북특별자치도 고창군,R25BK01023832
draft-group-129,고창동학농민혁명제출안내,1,R25BK00671868,000,r25bk00671868|000|고창-동학농민혁명-성지화-사업-기본-및-실시설계-공모-제안서-제출-안내,고창 동학농민혁명 성지화 사업 기본 및 실시설계 공모 제안서 제출 안내,20250226,전북특별자치도 고창군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,고창 동학농민혁명 성지화 사업 기본 및 실시설계 공모 제안서 제출 안내,전북특별자치도 고창군,R25BK00671868
draft-group-130,고창터미널도시재생혁신지구사업제안서제출안내,1,R25BK00827063,000,r25bk00827063|000|고창-터미널-도시재생-혁신지구사업-건축설계-공모-제안서-제출-안내,고창 터미널 도시재생 혁신지구사업 건축설계 공모 제안서 제출 안내,20250502,전북특별자치도 고창군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,고창 터미널 도시재생 혁신지구사업 건축설계 공모 제안서 제출 안내,전북특별자치도 고창군,R25BK00827063
draft-group-131,고흥문화원원사건립사업일반,1,R25BK01194472,000,r25bk01194472|000|고흥문화원-원사-건립사업-일반-설계공모,고흥문화원 원사 건립사업 일반 설계공모,20251201,전라남도 고흥군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,고흥문화원 원사 건립사업 일반 설계공모,전라남도 고흥군,R25BK01194472
draft-group-132,공고대행구미기독교역사문화관건립제안,1,R25BK01031168,000,r25bk01031168|000|(공고대행)-구미-기독교역사문화관-건립-건축-설계공모(제안공고)-공고,(공고대행) 구미 기독교역사문화관 건립 건축 설계공모(제안공고) 공고,20250828,경상북도 구미시,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,(공고대행) 구미 기독교역사문화관 건립 건축 설계공모(제안공고) 공고,경상북도 구미시,R25BK01031168
draft-group-133,공고울진청년창업복합문화센터건립사업,1,R25BK00832768,001,r25bk00832768|001|건축-설계공모-공고[울진-청년창업복합문화센터-건립사업],건축 설계공모 공고[울진 청년창업복합문화센터 건립사업],20250508,경상북도 울진군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,건축 설계공모 공고[울진 청년창업복합문화센터 건립사업],경상북도 울진군,R25BK00832768
draft-group-134,공공산후조리원행복맘센터건립사업,1,R25BK00853258,000,r25bk00853258|000|공공산후조리원-및-행복맘센터-건립사업-설계공모,공공산후조리원 및 행복맘센터 건립사업 설계공모,20250519,경상남도 거창군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,공공산후조리원 및 행복맘센터 건립사업 설계공모,경상남도 거창군,R25BK00853258
draft-group-135,공영주차장관리사무실,1,R25BK00634897,000,r25bk00634897|000|공영주차장-관리사무실-건립-설계공모(간이공모),공영주차장 관리사무실 건립 설계공모(간이공모),20250211,경기도 남양주시,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,공영주차장 관리사무실 건립 설계공모(간이공모),경기도 남양주시,R25BK00634897
draft-group-136,과학영농종합기술관신축공사,1,R25BK00999958,000,r25bk00999958|000|과학영농-종합기술관-신축공사-건축-설계공모,과학영농 종합기술관 신축공사 건축 설계공모,20250807,전라남도 장흥군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,과학영농 종합기술관 신축공사 건축 설계공모,전라남도 장흥군,R25BK00999958
draft-group-137,광명소방서다목적훈련센터건립,1,R25BK01103661,000,r25bk01103661|000|광명소방서-다목적-훈련센터-건립-설계공모,광명소방서 다목적 훈련센터 건립 설계공모,20251022,경기도 광명소방서,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,광명소방서 다목적 훈련센터 건립 설계공모,경기도 광명소방서,R25BK01103661
draft-group-138,광산구반다비체육센터건립사업,1,R25BK00690565,000,r25bk00690565|000|광산구-반다비체육센터-건립사업-설계-공모-용역,광산구 반다비체육센터 건립사업 설계 공모 용역,20250307,광주광역시 광산구,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,광산구 반다비체육센터 건립사업 설계 공모 용역,광주광역시 광산구,R25BK00690565
draft-group-139,광시면기초생활거점조성사업광시어울림센터,1,R25BK00930001,000,r25bk00930001|000|광시면-기초생활거점조성사업-광시-어울림센터-설계공모(제안공모),광시면 기초생활거점조성사업 광시 어울림센터 설계공모(제안공모),20250626,충청남도 예산군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,광시면 기초생활거점조성사업 광시 어울림센터 설계공모(제안공모),충청남도 예산군,R25BK00930001
draft-group-140,광양서초본관동공간재구조화개축공사,1,R25BK01056657,000,r25bk01056657|000|광양서초-본관동-공간재구조화-개축공사-설계공모(제안공모),광양서초 본관동 공간재구조화 개축공사 설계공모(제안공모),20250912,전라남도교육청 전라남도광양교육지원청,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,광양서초 본관동 공간재구조화 개축공사 설계공모(제안공모),전라남도교육청 전라남도광양교육지원청,R25BK01056657
draft-group-142,광혜원면농촌중심지활성화사업,1,R25BK01040377,000,r25bk01040377|000|『광혜원면-농촌중심지-활성화사업』설계공모-공고[입찰대행],『광혜원면 농촌중심지 활성화사업』설계공모 공고[입찰대행],20250903,충청북도 진천군,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,『광혜원면 농촌중심지 활성화사업』설계공모 공고[입찰대행],충청북도 진천군,R25BK01040377
draft-group-143,구덕민속예술관건립사업,1,20240103765,000,20240103765|000|구덕-민속예술관-건립사업-설계공모,구덕 민속예술관 건립사업 설계공모,20240105,부산광역시 건설본부,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,구덕 민속예술관 건립사업 설계공모,부산광역시 건설본부,20240103765
draft-group-144,구미시가족센터증축공사,1,R25BK00941092,000,r25bk00941092|000|구미시-가족센터-증축공사-설계용역-설계공모-공고,구미시 가족센터 증축공사 설계용역 설계공모 공고,20250703,경상북도 구미시,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,구미시 가족센터 증축공사 설계용역 설계공모 공고,경상북도 구미시,R25BK00941092
draft-group-145,구미육상전지훈련장에어돔조성사업,1,R25BK00612906,000,r25bk00612906|000|구미-육상전지훈련장(에어돔)-조성사업-건축-설계공모(제안공모)-공고,구미 육상전지훈련장(에어돔) 조성사업 건축 설계공모(제안공모) 공고,20250203,경상북도 구미시,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,구미 육상전지훈련장(에어돔) 조성사업 건축 설계공모(제안공모) 공고,경상북도 구미시,R25BK00612906
draft-group-147,구서여중학교공간재구조화리모델링,1,R25BK00712759,000,r25bk00712759|000|구서여중학교-공간재구조화-리모델링-건축설계공모,구서여중학교 공간재구조화 리모델링 건축설계공모,20250314,부산광역시교육청,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,구서여중학교 공간재구조화 리모델링 건축설계공모,부산광역시교육청,R25BK00712759
draft-group-148,구암동고분군관리센터신축,1,R25BK00581885,000,r25bk00581885|000|구암동고분군-관리센터-신축-건축설계공모,구암동고분군 관리센터 신축 건축설계공모,20250115,대구광역시 북구,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,구암동고분군 관리센터 신축 건축설계공모,대구광역시 북구,R25BK00581885
draft-group-149,구의회동리모델링,1,R25BK00557215,000,r25bk00557215|000|구-의회동-리모델링-건축설계-공모,구 의회동 리모델링 건축설계 공모,20250106,충청북도,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,구 의회동 리모델링 건축설계 공모,충청북도,R25BK00557215
draft-group-150,국립태안해양유물전시관개방형수장고건립공사,1,R25BK00678660,000,r25bk00678660|000|국립태안해양유물전시관-개방형-수장고-건립공사-설계공모,국립태안해양유물전시관 개방형 수장고 건립공사 설계공모,20250228,국가유산청 국립해양유산연구소,accepted,?? ?? baseline ??? ?? ??,keep,?? ?? baseline ??? ?? ??,국립태안해양유물전시관 개방형 수장고 건립공사 설계공모,국가유산청 국립해양유산연구소,R25BK00678660
